bigram	frequency	relative frequency	mutual information
what is	8.0	0.000134630271616573	0.0004947936179444097
back and	8.0	0.000134630271616573	0.0007349786858659172
might have	8.0	0.000134630271616573	0.0010691332008950431
that you	8.0	0.000134630271616573	5.6133166529990934e-05
up with	8.0	0.000134630271616573	0.0004988401217261288
do with	8.0	0.000134630271616573	0.0007701398342110134
s the	8.0	0.000134630271616573	0.0002068676483024841
them in	8.0	0.000134630271616573	0.0005395426422292826
what about	8.0	0.000134630271616573	0.0004947936179444097
them to	8.0	0.000134630271616573	0.0005395426422292826
now he	8.0	0.000134630271616573	0.0006482961521545342
i thought	8.0	0.000134630271616573	6.335749875510819e-05
t care	8.0	0.000134630271616573	0.00044216785048499047
than a	8.0	0.000134630271616573	0.001043511112634038
papa san	8.0	0.000134630271616573	0.001273499772332209
the snow	8.0	0.000134630271616573	-0.000662231571687281
living room	8.0	0.000134630271616573	0.0014385502591931706
all i	8.0	0.000134630271616573	0.0004564906101808858
the valley	8.0	0.000134630271616573	-0.000662231571687281
before they	8.0	0.000134630271616573	0.0008133466390154956
the little	8.0	0.000134630271616573	-0.000662231571687281
and asked	8.0	0.000134630271616573	-0.00036649165721615377
church and	8.0	0.000134630271616573	0.0009754511832126204
where they	8.0	0.000134630271616573	0.0007954832228184787
what she	8.0	0.000134630271616573	0.0004947936179444097
before him	8.0	0.000134630271616573	0.0008133466390154956
and on	8.0	0.000134630271616573	-0.00036649165721615377
of all	8.0	0.000134630271616573	-0.00028237647588149527
a week	8.0	0.000134630271616573	-0.00025851981315709556
that there	8.0	0.000134630271616573	5.6133166529990934e-05
the words	8.0	0.000134630271616573	-0.000662231571687281
she could	8.0	0.000134630271616573	0.00017290730725184444
was his	8.0	0.000134630271616573	-0.0001780826498501517
the east	8.0	0.000134630271616573	-0.000662231571687281
was like	8.0	0.000134630271616573	-0.0001780826498501517
too much	8.0	0.000134630271616573	0.0009422291669882506
out a	8.0	0.000134630271616573	0.0004317620269450265
the secretary	8.0	0.000134630271616573	-0.000662231571687281
of which	8.0	0.000134630271616573	-0.00028237647588149527
there s	8.0	0.000134630271616573	0.0004300545039740523
and said	8.0	0.000134630271616573	-0.00036649165721615377
was he	8.0	0.000134630271616573	-0.0001780826498501517
door and	8.0	0.000134630271616573	0.001043511112634038
as i	8.0	0.000134630271616573	0.0002959555200422088
his name	8.0	0.000134630271616573	-5.5131733044419265e-05
was gone	8.0	0.000134630271616573	-0.0001780826498501517
he heard	8.0	0.000134630271616573	-0.0002614037228422629
after all	8.0	0.000134630271616573	0.0009057842535501607
the summer	8.0	0.000134630271616573	-0.000662231571687281
and looked	8.0	0.000134630271616573	-0.00036649165721615377
the way	8.0	0.000134630271616573	-0.000662231571687281
he has	8.0	0.000134630271616573	-0.0002614037228422629
before he	8.0	0.000134630271616573	0.0008133466390154956
she thought	8.0	0.000134630271616573	0.00017290730725184444
not be	8.0	0.000134630271616573	0.0003057286355140516
piece of	8.0	0.000134630271616573	0.0014871712401475163
not to	8.0	0.000134630271616573	0.0003057286355140516
his lips	8.0	0.000134630271616573	-5.5131733044419265e-05
out on	8.0	0.000134630271616573	0.0004317620269450265
me to	8.0	0.000134630271616573	0.000627922749729285
there is	8.0	0.000134630271616573	0.0004300545039740523
think of	8.0	0.000134630271616573	0.0010780637286955748
to put	8.0	0.000134630271616573	-0.0003043382313893349
found the	8.0	0.000134630271616573	0.0010872044057305688
the living	8.0	0.000134630271616573	-0.000662231571687281
to it	8.0	0.000134630271616573	-0.0003043382313893349
came out	8.0	0.000134630271616573	0.0007868504042038784
in it	8.0	0.000134630271616573	-0.00013321768193447702
his mouth	8.0	0.000134630271616573	-5.5131733044419265e-05
the back	8.0	0.000134630271616573	-0.000662231571687281
as an	8.0	0.000134630271616573	0.0002959555200422088
it to	8.0	0.000134630271616573	3.4616805931493744e-05
but that	8.0	0.000134630271616573	0.00032735069551630293
the village	8.0	0.000134630271616573	-0.000662231571687281
have a	8.0	0.000134630271616573	0.0005463779068571751
about his	8.0	0.000134630271616573	0.0005418077264920003
room the	8.0	0.000134630271616573	0.0009175566953876803
i could	8.0	0.000134630271616573	6.335749875510819e-05
to speak	8.0	0.000134630271616573	-0.0003043382313893349
t he	8.0	0.000134630271616573	0.00044216785048499047
out and	8.0	0.000134630271616573	0.0004317620269450265
the hell	8.0	0.000134630271616573	-0.000662231571687281
he and	8.0	0.000134630271616573	-0.0002614037228422629
a time	8.0	0.000134630271616573	-0.00025851981315709556
at that	8.0	0.000134630271616573	0.00021364048724518901
t you	8.0	0.000134630271616573	0.00044216785048499047
while the	7.0	0.00011780148766450136	0.0008693466963265513
not care	7.0	0.00011780148766450136	0.000244818679301937
for all	7.0	0.00011780148766450136	0.00015084461379576467
pedersen kid	7.0	0.00011780148766450136	0.0013840036246683099
said a	7.0	0.00011780148766450136	0.0004084939291061003
away and	7.0	0.00011780148766450136	0.0008369504570128445
the side	7.0	0.00011780148766450136	-0.0006021465019992289
by god	7.0	0.00011780148766450136	0.0004454763741388759
on their	7.0	0.00011780148766450136	0.00012174843190042658
out with	7.0	0.00011780148766450136	0.0003550978968040401
a young	7.0	0.00011780148766450136	-0.00024889871328531666
the rain	7.0	0.00011780148766450136	-0.0006021465019992289
that if	7.0	0.00011780148766450136	2.6422643940884006e-05
it were	7.0	0.00011780148766450136	7.5958284171989615e-06
know that	7.0	0.00011780148766450136	0.0007181965430630237
behind him	7.0	0.00011780148766450136	0.0009286099782413893
know how	7.0	0.00011780148766450136	0.0007181965430630237
a boy	7.0	0.00011780148766450136	-0.00024889871328531666
which the	7.0	0.00011780148766450136	0.0005606266652173644
he turned	7.0	0.00011780148766450136	-0.00025142213425983806
i knew	7.0	0.00011780148766450136	3.2743934637861586e-05
the patrol	7.0	0.00011780148766450136	-0.0006021465019992289
had his	7.0	0.00011780148766450136	-4.1008699081472647e-05
water and	7.0	0.00011780148766450136	0.0009206118858357696
a small	7.0	0.00011780148766450136	-0.00024889871328531666
we have	7.0	0.00011780148766450136	0.0005342643697545297
his son	7.0	0.00011780148766450136	-7.093414318672492e-05
the top	7.0	0.00011780148766450136	-0.0006021465019992289
well he	7.0	0.00011780148766450136	0.0007962296405463672
had died	7.0	0.00011780148766450136	-4.1008699081472647e-05
i told	7.0	0.00011780148766450136	3.2743934637861586e-05
cousin simmons	7.0	0.00011780148766450136	0.0012166092697278804
tell you	7.0	0.00011780148766450136	0.0009905816668697276
a woman	7.0	0.00011780148766450136	-0.00024889871328531666
so much	7.0	0.00011780148766450136	0.0005292286740341579
a child	7.0	0.00011780148766450136	-0.00024889871328531666
then she	7.0	0.00011780148766450136	0.000574616427579874
were a	7.0	0.00011780148766450136	0.00033616905704020767
ve never	7.0	0.00011780148766450136	0.001118825200024676
as well	7.0	0.00011780148766450136	0.00023626720326407465
since the	7.0	0.00011780148766450136	0.0009716932941866174
they could	7.0	0.00011780148766450136	0.00022587179844343064
to ask	7.0	0.00011780148766450136	-0.00028898982923852607
they ll	7.0	0.00011780148766450136	0.00022587179844343064
pair of	7.0	0.00011780148766450136	0.0014922470809794767
the women	7.0	0.00011780148766450136	-0.0006021465019992289
the car	7.0	0.00011780148766450136	-0.0006021465019992289
i will	7.0	0.00011780148766450136	3.2743934637861586e-05
and what	7.0	0.00011780148766450136	-0.0003433740768369926
got a	7.0	0.00011780148766450136	0.0008626157190663651
i never	7.0	0.00011780148766450136	3.2743934637861586e-05
in order	7.0	0.00011780148766450136	-0.00013925934846552543
the best	7.0	0.00011780148766450136	-0.0006021465019992289
only to	7.0	0.00011780148766450136	0.0007095909379950088
and now	7.0	0.00011780148766450136	-0.0003433740768369926
the west	7.0	0.00011780148766450136	-0.0006021465019992289
though he	7.0	0.00011780148766450136	0.0009537995183920264
not know	7.0	0.00011780148766450136	0.000244818679301937
me a	7.0	0.00011780148766450136	0.0005267385292402663
said and	7.0	0.00011780148766450136	0.0004084939291061003
the pedersen	7.0	0.00011780148766450136	-0.0006021465019992289
the corner	7.0	0.00011780148766450136	-0.0006021465019992289
said the	7.0	0.00011780148766450136	0.0004084939291061003
in which	7.0	0.00011780148766450136	-0.00013925934846552543
a hundred	7.0	0.00011780148766450136	-0.00024889871328531666
was it	7.0	0.00011780148766450136	-0.0001785161953917408
should have	7.0	0.00011780148766450136	0.0009626286704882415
was just	7.0	0.00011780148766450136	-0.0001785161953917408
all over	7.0	0.00011780148766450136	0.00037673540713541696
from her	7.0	0.00011780148766450136	0.00034332517912645966
shook his	7.0	0.00011780148766450136	0.0013840036246683099
to know	7.0	0.00011780148766450136	-0.00028898982923852607
you don	7.0	0.00011780148766450136	0.0002524818789468542
a piece	7.0	0.00011780148766450136	-0.00024889871328531666
this one	7.0	0.00011780148766450136	0.00044159172335229914
group of	7.0	0.00011780148766450136	0.0013544281753536786
and their	7.0	0.00011780148766450136	-0.0003433740768369926
to them	7.0	0.00011780148766450136	-0.00028898982923852607
on top	7.0	0.00011780148766450136	0.00012174843190042658
and more	7.0	0.00011780148766450136	-0.0003433740768369926
had left	7.0	0.00011780148766450136	-4.1008699081472647e-05
you want	7.0	0.00011780148766450136	0.0002524818789468542
what they	7.0	0.00011780148766450136	0.0004102505389285005
out for	7.0	0.00011780148766450136	0.0003550978968040401
might be	7.0	0.00011780148766450136	0.0009127976740103045
had given	7.0	0.00011780148766450136	-4.1008699081472647e-05
was always	7.0	0.00011780148766450136	-0.0001785161953917408
i want	7.0	0.00011780148766450136	3.2743934637861586e-05
like that	7.0	0.00011780148766450136	0.00048259356773402116
t want	7.0	0.00011780148766450136	0.0003642029924015085
but his	7.0	0.00011780148766450136	0.00026373798180390695
again and	7.0	0.00011780148766450136	0.0007549786915407248
she knew	7.0	0.00011780148766450136	0.0001286000170725058
a girl	7.0	0.00011780148766450136	-0.00024889871328531666
her nose	7.0	0.00011780148766450136	0.00015166662929706583
could do	7.0	0.00011780148766450136	0.00045740402758338394
he asked	7.0	0.00011780148766450136	-0.00025142213425983806
the light	7.0	0.00011780148766450136	-0.0006021465019992289
an instant	7.0	0.00011780148766450136	0.0004739879626660059
we re	7.0	0.00011780148766450136	0.0005342643697545297
but no	7.0	0.00011780148766450136	0.00026373798180390695
ll get	7.0	0.00011780148766450136	0.0009286099782413893
their way	7.0	0.00011780148766450136	0.00046147477377243335
she looked	7.0	0.00011780148766450136	0.0001286000170725058
here and	7.0	0.00011780148766450136	0.0007549786915407248
and even	7.0	0.00011780148766450136	-0.0003433740768369926
should i	7.0	0.00011780148766450136	0.0009626286704882415
her hand	7.0	0.00011780148766450136	0.00015166662929706583
so he	7.0	0.00011780148766450136	0.0005292286740341579
had once	7.0	0.00011780148766450136	-4.1008699081472647e-05
down on	7.0	0.00011780148766450136	0.0005445652563623594
came in	7.0	0.00011780148766450136	0.0006658002269055355
so you	7.0	0.00011780148766450136	0.0005292286740341579
no idea	7.0	0.00011780148766450136	0.00046767378894563283
a group	7.0	0.00011780148766450136	-0.00024889871328531666
the bedroom	7.0	0.00011780148766450136	-0.0006021465019992289
more than	7.0	0.00011780148766450136	0.0006930070029123866
you ll	7.0	0.00011780148766450136	0.0002524818789468542
her face	7.0	0.00011780148766450136	0.00015166662929706583
come to	7.0	0.00011780148766450136	0.000818898255093677
but now	7.0	0.00011780148766450136	0.00026373798180390695
a lot	7.0	0.00011780148766450136	-0.00024889871328531666
to that	7.0	0.00011780148766450136	-0.00028898982923852607
would say	7.0	0.00011780148766450136	0.000270675023480302
the hill	7.0	0.00011780148766450136	-0.0006021465019992289
in bed	6.0	0.00010097270371242974	-0.00014182071989508822
past the	6.0	0.00010097270371242974	0.0009896560547779456
the vice	6.0	0.00010097270371242974	-0.0005385811372096912
the streets	6.0	0.00010097270371242974	-0.0005385811372096912
be the	6.0	0.00010097270371242974	0.00024688632536204496
this before	6.0	0.00010097270371242974	0.0003560516273773329
mary s	6.0	0.00010097270371242974	0.0009365374645250843
there the	6.0	0.00010097270371242974	0.0002806334195363088
the moment	6.0	0.00010097270371242974	-0.0005385811372096912
because she	6.0	0.00010097270371242974	0.0007805165623884493
one thing	6.0	0.00010097270371242974	0.00033375200978917006
we are	6.0	0.00010097270371242974	0.00043548532429353056
scratching her	6.0	0.00010097270371242974	0.0012566133624863425
his heart	6.0	0.00010097270371242974	-8.325625822754494e-05
two of	6.0	0.00010097270371242974	0.0005857652399282267
around and	6.0	0.00010097270371242974	0.0006205363971526919
took the	6.0	0.00010097270371242974	0.0007599424422270518
was being	6.0	0.00010097270371242974	-0.00017546944583184424
in one	6.0	0.00010097270371242974	-0.00014182071989508822
the ladies	6.0	0.00010097270371242974	-0.0005385811372096912
a low	6.0	0.00010097270371242974	-0.00023579731831205216
mr flannagan	6.0	0.00010097270371242974	0.0007950868802685279
rector had	6.0	0.00010097270371242974	0.0008527225476366235
she stood	6.0	0.00010097270371242974	8.777302199465286e-05
refused to	6.0	0.00010097270371242974	0.0012955171512398136
the horse	6.0	0.00010097270371242974	-0.0005385811372096912
winston had	6.0	0.00010097270371242974	0.000818406973988686
had taken	6.0	0.00010097270371242974	-5.760587756590012e-05
at their	6.0	0.00010097270371242974	0.00011832290698966131
i said	6.0	0.00010097270371242974	5.610665622100673e-06
waiting for	6.0	0.00010097270371242974	0.001054667955061483
what to	6.0	0.00010097270371242974	0.0003291877550140769
had heard	6.0	0.00010097270371242974	-5.760587756590012e-05
you are	6.0	0.00010097270371242974	0.00019395747502980862
the covers	6.0	0.00010097270371242974	-0.0005385811372096912
a day	6.0	0.00010097270371242974	-0.00023579731831205216
away from	6.0	0.00010097270371242974	0.0006949305419435147
the council	6.0	0.00010097270371242974	-0.0005385811372096912
was something	6.0	0.00010097270371242974	-0.00017546944583184424
to play	6.0	0.00010097270371242974	-0.00027016113198623167
to hold	6.0	0.00010097270371242974	-0.00027016113198623167
i mean	6.0	0.00010097270371242974	5.610665622100673e-06
amen corner	6.0	0.00010097270371242974	0.0013404282793748035
rector said	6.0	0.00010097270371242974	0.0008527225476366235
of water	6.0	0.00010097270371242974	-0.00025368981535535195
and for	6.0	0.00010097270371242974	-0.0003167762013563458
came back	6.0	0.00010097270371242974	0.0005482303447086784
doesn t	6.0	0.00010097270371242974	0.0013404282793748035
s room	6.0	0.00010097270371242974	0.00011324327778263263
his wife	6.0	0.00010097270371242974	-8.325625822754494e-05
the dead	6.0	0.00010097270371242974	-0.0005385811372096912
know the	6.0	0.00010097270371242974	0.0005931414728436683
tell me	6.0	0.00010097270371242974	0.0008266144361065573
and again	6.0	0.00010097270371242974	-0.0003167762013563458
her for	6.0	0.00010097270371242974	0.00010754440390141859
and mrs	6.0	0.00010097270371242974	-0.0003167762013563458
hall to	6.0	0.00010097270371242974	0.000881402633437659
that had	6.0	0.00010097270371242974	1.9241645326274938e-07
had he	6.0	0.00010097270371242974	-5.760587756590012e-05
