bigram	frequency	relative frequency	mutual information
white terry	1.0	1.6828783952071623e-05	7.995253722303988e-05
green beans	1.0	1.6828783952071623e-05	0.00016593378496554729
andrus maid	1.0	1.6828783952071623e-05	0.00014624536987614754
hotel entrance	1.0	1.6828783952071623e-05	0.00013541005316222466
success steadily	1.0	1.6828783952071623e-05	0.00018875603615576766
looked mighty	1.0	1.6828783952071623e-05	5.8572048272739316e-05
broken trees	1.0	1.6828783952071623e-05	0.00016593378496554729
balls croaked	1.0	1.6828783952071623e-05	0.00021356050568443403
insolent green	1.0	1.6828783952071623e-05	0.000266906488677977
heaven forbid	1.0	1.6828783952071623e-05	0.0001995913528696905
pennsylvania mining	1.0	1.6828783952071623e-05	0.00017990293778029075
job pat	1.0	1.6828783952071623e-05	0.00016021452269089103
unseen people	1.0	1.6828783952071623e-05	0.00023324892077383375
son joel	1.0	1.6828783952071623e-05	0.00012144090034748117
humorous resentment	1.0	1.6828783952071623e-05	0.000266906488677977
coffee discussing	1.0	1.6828783952071623e-05	0.00013227621706140403
styka grumbled	1.0	1.6828783952071623e-05	0.00013227621706140403
reports selena	1.0	1.6828783952071623e-05	0.000266906488677977
grotesque hen	1.0	1.6828783952071623e-05	0.000266906488677977
live grasshoppers	1.0	1.6828783952071623e-05	0.00016021452269089103
rebel losses	1.0	1.6828783952071623e-05	0.0001995913528696905
catskill flowers	1.0	1.6828783952071623e-05	0.000266906488677977
thing happened	1.0	1.6828783952071623e-05	0.00010175248525808141
easily change	1.0	1.6828783952071623e-05	0.00017990293778029075
flea market	1.0	1.6828783952071623e-05	0.000266906488677977
wire hung	1.0	1.6828783952071623e-05	0.00017990293778029075
mme bonenfant	1.0	1.6828783952071623e-05	0.00021356050568443403
make contact	1.0	1.6828783952071623e-05	7.598644754938843e-05
body nicodemus	1.0	1.6828783952071623e-05	9.861864915726079e-05
paint alligatored	1.0	1.6828783952071623e-05	0.000266906488677977
boy simms	1.0	1.6828783952071623e-05	9.156895828085307e-05
remained impacted	1.0	1.6828783952071623e-05	0.00016593378496554729
rampart watson	1.0	1.6828783952071623e-05	0.00023324892077383375
girl speculatively	1.0	1.6828783952071623e-05	0.00011465439497338908
young white	1.0	1.6828783952071623e-05	0.00010686853969734802
market butter	1.0	1.6828783952071623e-05	0.00017990293778029075
medical expert	1.0	1.6828783952071623e-05	0.00023324892077383375
linoleum rugs	1.0	1.6828783952071623e-05	0.000266906488677977
constricted vowels	1.0	1.6828783952071623e-05	0.000266906488677977
autumn hot	1.0	1.6828783952071623e-05	0.0001995913528696905
protective ridge	1.0	1.6828783952071623e-05	0.000266906488677977
andrei shrugged	1.0	1.6828783952071623e-05	0.00012144090034748117
heavy air	1.0	1.6828783952071623e-05	0.00014624536987614754
voice bein	1.0	1.6828783952071623e-05	9.426729723558308e-05
hover indefinitely	1.0	1.6828783952071623e-05	0.00023324892077383375
italian cooking	1.0	1.6828783952071623e-05	0.000266906488677977
mrs ryerson	1.0	1.6828783952071623e-05	8.65843182825651e-05
good friend	1.0	1.6828783952071623e-05	6.65027220465316e-05
bold black	1.0	1.6828783952071623e-05	0.0001995913528696905
cape ann	1.0	1.6828783952071623e-05	0.00023324892077383375
voiced man	1.0	1.6828783952071623e-05	0.000266906488677977
point peter	1.0	1.6828783952071623e-05	0.00014235868758945454
french windows	1.0	1.6828783952071623e-05	0.00017241774975779243
true surge	1.0	1.6828783952071623e-05	0.00017990293778029075
wore kate	1.0	1.6828783952071623e-05	0.00013227621706140403
murderers stabbed	1.0	1.6828783952071623e-05	0.00023324892077383375
spirito hospital	1.0	1.6828783952071623e-05	0.00023324892077383375
report back	1.0	1.6828783952071623e-05	0.00017990293778029075
budzyn krasnik	1.0	1.6828783952071623e-05	0.000266906488677977
tolek alterman	1.0	1.6828783952071623e-05	0.000266906488677977
detectors mines	1.0	1.6828783952071623e-05	0.000266906488677977
pregnant womb	1.0	1.6828783952071623e-05	0.000266906488677977
slater jesus	1.0	1.6828783952071623e-05	0.00017990293778029075
loud voiced	1.0	1.6828783952071623e-05	0.0001995913528696905
melzi replied	1.0	1.6828783952071623e-05	0.0001995913528696905
strained silent	1.0	1.6828783952071623e-05	0.00021356050568443403
mantel piece	1.0	1.6828783952071623e-05	0.000266906488677977
stevie whistled	1.0	1.6828783952071623e-05	0.00012655695478674776
piece performed	1.0	1.6828783952071623e-05	0.00013541005316222466
reddish hair	1.0	1.6828783952071623e-05	0.000266906488677977
jesus imagine	1.0	1.6828783952071623e-05	0.000150470434063952
semper tyrannis	1.0	1.6828783952071623e-05	0.000266906488677977
fear filled	1.0	1.6828783952071623e-05	0.00014235868758945454
making uniforms	1.0	1.6828783952071623e-05	0.00012933243054293143
felt cheerful	1.0	1.6828783952071623e-05	6.974109555329013e-05
sweet whisper	1.0	1.6828783952071623e-05	0.00011907176676424945
eyes eyebrow	1.0	1.6828783952071623e-05	6.729229401731645e-05
moon drenched	1.0	1.6828783952071623e-05	0.00017990293778029075
regular barricades	1.0	1.6828783952071623e-05	0.00021356050568443403
summer sun	1.0	1.6828783952071623e-05	0.00012655695478674776
children miss	1.0	1.6828783952071623e-05	0.00011681286615980876
johnson biggest	1.0	1.6828783952071623e-05	0.00017241774975779243
traditional laborer	1.0	1.6828783952071623e-05	0.00023324892077383375
gouge burn	1.0	1.6828783952071623e-05	0.000266906488677977
mind johnson	1.0	1.6828783952071623e-05	9.861864915726079e-05
furtively crawling	1.0	1.6828783952071623e-05	0.000266906488677977
day antelope	1.0	1.6828783952071623e-05	7.14450460453627e-05
dwellers watched	1.0	1.6828783952071623e-05	0.000266906488677977
crude ladder	1.0	1.6828783952071623e-05	0.00021356050568443403
slimed beneath	1.0	1.6828783952071623e-05	0.000266906488677977
ragged children	1.0	1.6828783952071623e-05	0.00021356050568443403
dining table	1.0	1.6828783952071623e-05	0.00021356050568443403
guests remembered	1.0	1.6828783952071623e-05	0.00016593378496554729
hairtonic smell	1.0	1.6828783952071623e-05	0.000266906488677977
tree wore	1.0	1.6828783952071623e-05	0.00017990293778029075
huge wedding	1.0	1.6828783952071623e-05	0.00018875603615576766
abrupt jerky	1.0	1.6828783952071623e-05	0.000266906488677977
clara harris	1.0	1.6828783952071623e-05	0.000266906488677977
hand decry	1.0	1.6828783952071623e-05	7.41186170289851e-05
broome street	1.0	1.6828783952071623e-05	0.000266906488677977
musclemen sposato	1.0	1.6828783952071623e-05	0.000266906488677977
living symbol	1.0	1.6828783952071623e-05	0.00012933243054293143
international spy	1.0	1.6828783952071623e-05	0.000266906488677977
wheels hit	1.0	1.6828783952071623e-05	0.000266906488677977
feet watson	1.0	1.6828783952071623e-05	0.00011907176676424945
animals frequently	1.0	1.6828783952071623e-05	0.000266906488677977
daily trains	1.0	1.6828783952071623e-05	0.00023324892077383375
dull gleam	1.0	1.6828783952071623e-05	0.0001995913528696905
terrible loss	1.0	1.6828783952071623e-05	0.00021356050568443403
keeeerist lookit	1.0	1.6828783952071623e-05	0.000266906488677977
cloth bathrobe	1.0	1.6828783952071623e-05	0.00017241774975779243
high school	1.0	1.6828783952071623e-05	0.00011258780197200428
steps anecdotes	1.0	1.6828783952071623e-05	0.00012655695478674776
arrears wilson	1.0	1.6828783952071623e-05	0.00023324892077383375
engine chugging	1.0	1.6828783952071623e-05	0.00023324892077383375
poignant moment	1.0	1.6828783952071623e-05	0.000266906488677977
dawn stranger	1.0	1.6828783952071623e-05	0.00017990293778029075
fingers untied	1.0	1.6828783952071623e-05	0.00014235868758945454
emotion save	1.0	1.6828783952071623e-05	0.0001995913528696905
hearth skirmishing	1.0	1.6828783952071623e-05	0.00021356050568443403
water clara	1.0	1.6828783952071623e-05	8.427161423073196e-05
voices hurried	1.0	1.6828783952071623e-05	0.00017241774975779243
purdew rising	1.0	1.6828783952071623e-05	0.00014624536987614754
started laughing	1.0	1.6828783952071623e-05	0.00012655695478674776
stevie twisted	1.0	1.6828783952071623e-05	0.00012655695478674776
lower teeth	1.0	1.6828783952071623e-05	0.00021356050568443403
leading questions	1.0	1.6828783952071623e-05	0.0001995913528696905
pleaded don	1.0	1.6828783952071623e-05	0.000266906488677977
past fish	1.0	1.6828783952071623e-05	0.00012144090034748117
comment ejaculated	1.0	1.6828783952071623e-05	0.00023324892077383375
thing ran	1.0	1.6828783952071623e-05	0.00010175248525808141
tobacco smoke	1.0	1.6828783952071623e-05	0.000266906488677977
prayer meeting	1.0	1.6828783952071623e-05	0.00023324892077383375
boots slamming	1.0	1.6828783952071623e-05	0.00017990293778029075
connoisseur attentive	1.0	1.6828783952071623e-05	0.00023324892077383375
named carlson	1.0	1.6828783952071623e-05	0.00017241774975779243
regiment row	1.0	1.6828783952071623e-05	0.00023324892077383375
rousseau amused	1.0	1.6828783952071623e-05	0.00012933243054293143
honest working	1.0	1.6828783952071623e-05	0.0001995913528696905
sixty feet	1.0	1.6828783952071623e-05	0.00017990293778029075
slowly began	1.0	1.6828783952071623e-05	0.00013541005316222466
wet log	1.0	1.6828783952071623e-05	0.00014624536987614754
jerk coughlin	1.0	1.6828783952071623e-05	0.000266906488677977
quick glance	1.0	1.6828783952071623e-05	0.00014235868758945454
alive yesterday	1.0	1.6828783952071623e-05	0.0001995913528696905
asked jessie	1.0	1.6828783952071623e-05	7.694801572941505e-05
head alex	1.0	1.6828783952071623e-05	7.058559694882817e-05
automatically finnegan	1.0	1.6828783952071623e-05	0.000266906488677977
chuckled uncle	1.0	1.6828783952071623e-05	0.00021356050568443403
slightly open	1.0	1.6828783952071623e-05	0.00018875603615576766
ma found	1.0	1.6828783952071623e-05	0.00013876018185364917
years hearing	1.0	1.6828783952071623e-05	8.315529825566551e-05
inside carefully	1.0	1.6828783952071623e-05	0.00012393157994237117
unafraid aggie	1.0	1.6828783952071623e-05	0.000266906488677977
bandaged wound	1.0	1.6828783952071623e-05	0.00023324892077383375
good clothes	1.0	1.6828783952071623e-05	6.65027220465316e-05
regaled claire	1.0	1.6828783952071623e-05	0.000266906488677977
dangerous work	1.0	1.6828783952071623e-05	0.000266906488677977
stirrup half	1.0	1.6828783952071623e-05	0.000266906488677977
wax hands	1.0	1.6828783952071623e-05	0.00018875603615576766
distant members	1.0	1.6828783952071623e-05	0.00021356050568443403
art students	1.0	1.6828783952071623e-05	0.0001995913528696905
mud pies	1.0	1.6828783952071623e-05	0.00016021452269089103
make graven	1.0	1.6828783952071623e-05	7.598644754938843e-05
teeth gleamed	1.0	1.6828783952071623e-05	0.00017990293778029075
talk deep	1.0	1.6828783952071623e-05	0.00013541005316222466
mrs godwin	1.0	1.6828783952071623e-05	8.65843182825651e-05
concentration achievement	1.0	1.6828783952071623e-05	0.00023324892077383375
hardest pains	1.0	1.6828783952071623e-05	0.00023324892077383375
thousand people	1.0	1.6828783952071623e-05	0.00016021452269089103
thin gray	1.0	1.6828783952071623e-05	0.00012933243054293143
saturday mornings	1.0	1.6828783952071623e-05	0.00021356050568443403
wrote ready	1.0	1.6828783952071623e-05	0.00014624536987614754
soft earth	1.0	1.6828783952071623e-05	0.00016593378496554729
knew perfectly	1.0	1.6828783952071623e-05	6.891103078824456e-05
hedda gabler	1.0	1.6828783952071623e-05	0.000266906488677977
profound sorrow	1.0	1.6828783952071623e-05	0.000266906488677977
customary gusto	1.0	1.6828783952071623e-05	0.000266906488677977
study music	1.0	1.6828783952071623e-05	0.00014624536987614754
gently slowly	1.0	1.6828783952071623e-05	0.00017241774975779243
severe headaches	1.0	1.6828783952071623e-05	0.00023324892077383375
misleading glow	1.0	1.6828783952071623e-05	0.000266906488677977
black headline	1.0	1.6828783952071623e-05	9.712445107040901e-05
virginia hills	1.0	1.6828783952071623e-05	0.0001550984682516244
michelangelo hurried	1.0	1.6828783952071623e-05	0.00012655695478674776
good heavens	1.0	1.6828783952071623e-05	6.65027220465316e-05
nose twitching	1.0	1.6828783952071623e-05	0.00012655695478674776
face ashen	1.0	1.6828783952071623e-05	6.974109555329013e-05
nastiest laugh	1.0	1.6828783952071623e-05	0.000266906488677977
big round	1.0	1.6828783952071623e-05	7.504355178116803e-05
ve solved	1.0	1.6828783952071623e-05	0.00011258780197200428
water clams	1.0	1.6828783952071623e-05	8.427161423073196e-05
low quirking	1.0	1.6828783952071623e-05	0.00013541005316222466
grass cropped	1.0	1.6828783952071623e-05	0.00016593378496554729
beaming rok	1.0	1.6828783952071623e-05	0.000266906488677977
caliber machine	1.0	1.6828783952071623e-05	0.000266906488677977
double breasted	1.0	1.6828783952071623e-05	0.00018875603615576766
world admired	1.0	1.6828783952071623e-05	0.00011258780197200428
coated severe	1.0	1.6828783952071623e-05	0.000266906488677977
schoolroom fifteen	1.0	1.6828783952071623e-05	0.00021356050568443403
power rolling	1.0	1.6828783952071623e-05	0.00018875603615576766
clams seaweed	1.0	1.6828783952071623e-05	0.000266906488677977
sunday witnessed	1.0	1.6828783952071623e-05	0.00018875603615576766
praise sustained	1.0	1.6828783952071623e-05	0.000266906488677977
dark flesh	1.0	1.6828783952071623e-05	9.56748626387882e-05
absolute failure	1.0	1.6828783952071623e-05	0.00023324892077383375
john closed	1.0	1.6828783952071623e-05	8.54141988601062e-05
astonishing menace	1.0	1.6828783952071623e-05	0.000266906488677977
signified charity	1.0	1.6828783952071623e-05	0.00023324892077383375
visual understanding	1.0	1.6828783952071623e-05	0.000266906488677977
chair david	1.0	1.6828783952071623e-05	0.00012933243054293143
minorities adopting	1.0	1.6828783952071623e-05	0.000266906488677977
dying linda	1.0	1.6828783952071623e-05	0.0001550984682516244
veterans idling	1.0	1.6828783952071623e-05	0.00023324892077383375
effacement back	1.0	1.6828783952071623e-05	0.000266906488677977
felt shriveled	1.0	1.6828783952071623e-05	6.974109555329013e-05
visiting foreigner	1.0	1.6828783952071623e-05	0.00021356050568443403
big library	1.0	1.6828783952071623e-05	7.504355178116803e-05
wounded trig	1.0	1.6828783952071623e-05	0.00017990293778029075
worked standing	1.0	1.6828783952071623e-05	0.0001550984682516244
nibbed pen	1.0	1.6828783952071623e-05	0.000266906488677977
rebel bayonets	1.0	1.6828783952071623e-05	0.0001995913528696905
watch perplexed	1.0	1.6828783952071623e-05	0.00016021452269089103
dark woods	1.0	1.6828783952071623e-05	9.56748626387882e-05
bothering rousseau	1.0	1.6828783952071623e-05	0.00023324892077383375
impossible place	1.0	1.6828783952071623e-05	0.00018875603615576766
ill equipped	1.0	1.6828783952071623e-05	0.000266906488677977
white clad	1.0	1.6828783952071623e-05	7.995253722303988e-05
felt tired	1.0	1.6828783952071623e-05	6.974109555329013e-05
accepted jonathan	1.0	1.6828783952071623e-05	0.00016021452269089103
watson walked	1.0	1.6828783952071623e-05	9.56748626387882e-05
worst nestled	1.0	1.6828783952071623e-05	0.0001995913528696905
watch mcfeeley	1.0	1.6828783952071623e-05	0.00016021452269089103
interested questions	1.0	1.6828783952071623e-05	0.00018875603615576766
suddenly feeling	1.0	1.6828783952071623e-05	0.0001106055836335583
watson snorted	1.0	1.6828783952071623e-05	9.56748626387882e-05
tidbits overboard	1.0	1.6828783952071623e-05	0.000266906488677977
hens alex	1.0	1.6828783952071623e-05	0.00021356050568443403
spidery steel	1.0	1.6828783952071623e-05	0.000266906488677977
toot toot	1.0	1.6828783952071623e-05	0.00021356050568443403
ll toe	1.0	1.6828783952071623e-05	8.54141988601062e-05
rector attired	1.0	1.6828783952071623e-05	9.861864915726079e-05
ceilinged structure	1.0	1.6828783952071623e-05	0.00023324892077383375
long shelves	1.0	1.6828783952071623e-05	7.058559694882817e-05
fuzzy puppy	1.0	1.6828783952071623e-05	0.000266906488677977
bern decrees	1.0	1.6828783952071623e-05	0.00018875603615576766
asleep leaning	1.0	1.6828783952071623e-05	0.00018875603615576766
neutralized minorities	1.0	1.6828783952071623e-05	0.000266906488677977
power telling	1.0	1.6828783952071623e-05	0.00018875603615576766
cherry bomb	1.0	1.6828783952071623e-05	0.000266906488677977
ll drop	1.0	1.6828783952071623e-05	8.54141988601062e-05
chest scotty	1.0	1.6828783952071623e-05	0.0001550984682516244
proprietorship teachers	1.0	1.6828783952071623e-05	0.000266906488677977
meeting long	1.0	1.6828783952071623e-05	0.00017241774975779243
bed bent	1.0	1.6828783952071623e-05	0.00010510261394950596
thought bleakly	1.0	1.6828783952071623e-05	5.661644413408468e-05
smiling shyly	1.0	1.6828783952071623e-05	0.00016021452269089103
seizure scotty	1.0	1.6828783952071623e-05	0.00023324892077383375
clogging curdling	1.0	1.6828783952071623e-05	0.000266906488677977
flannagans driveway	1.0	1.6828783952071623e-05	0.0001995913528696905
situation imagine	1.0	1.6828783952071623e-05	0.00016593378496554729
money making	1.0	1.6828783952071623e-05	0.00012144090034748117
fortunate souls	1.0	1.6828783952071623e-05	0.00021356050568443403
mouth hung	1.0	1.6828783952071623e-05	0.00012933243054293143
